URL,Last Modified,Second Prefix
https://www.essex.ac.uk/research-projects/digital-health-interventions-for-women-in-menopause,2024-09-18,research-projects
https://www.essex.ac.uk/research-projects/coherence-in-l2-written-discourse,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/concussion-diagnosis-and-return-to-play,2024-10-28,research-projects
https://www.essex.ac.uk/research-projects/real-time-crop-health-monitoring,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/essex-end-everyday-racism,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/resilience-and-delivery-of-hiv-care-in-areas-of-violence-and-crime-in-south-africa,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/catalyst,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/mind-over-matter,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/body-of-work,2024-10-28,research-projects
https://www.essex.ac.uk/research-projects/digital-verification-unit,2024-10-01,research-projects
https://www.essex.ac.uk/research-projects/dynamic-plant-phenotyping,2024-11-11,research-projects
https://www.essex.ac.uk/research-projects/gemms,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/an-ai-driven-recommender-system,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/evaluation-of-a-better-start-southend,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/haemo2,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/discover-values,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/harp-aphasia,2024-08-22,research-projects
https://www.essex.ac.uk/research-projects/the-role-of-partner-support-in-chronic-disease-outcomes,2024-07-18,research-projects
https://www.essex.ac.uk/research-projects/interoception-and-physical-activity-engagement-amongst-people-with-arthritis,2024-07-18,research-projects
https://www.essex.ac.uk/research-projects/the-role-of-social-support-in-effective-self-management-of-chronic-disease,2024-07-19,research-projects
https://www.essex.ac.uk/research-projects/bridging-the-theory-practice-gap,2024-07-19,research-projects
https://www.essex.ac.uk/research-projects/improving-outcomes-in-dialysis-patients-through-promotion-of-effective-self-regulation,2024-07-18,research-projects
https://www.essex.ac.uk/research-projects/ageing-motor-control-and-stroke-rehabilitation,2024-07-18,research-projects
https://www.essex.ac.uk/research-projects/long-covid,2024-07-18,research-projects
https://www.essex.ac.uk/research-projects/social-and-emotional-consequences-of-adult-onset-craniopharyngioma,2024-07-19,research-projects
https://www.essex.ac.uk/research-projects/health-communication,2024-07-18,research-projects
https://www.essex.ac.uk/research-projects/vocal-tone-in-healthcare-and-public-health,2024-07-18,research-projects
https://www.essex.ac.uk/research-projects/arise,2024-12-02,research-projects
https://www.essex.ac.uk/research-projects/legal-aid-conversation-and-evidence,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/competition-and-competitiveness,2024-10-28,research-projects
https://www.essex.ac.uk/research-projects/human-rights-local,2024-12-05,research-projects
https://www.essex.ac.uk/research-projects/implementing-the-right-to-a-healthy-environment-at-the-national-level,2024-07-17,research-projects
https://www.essex.ac.uk/research-projects/body-self-and-family,2024-10-28,research-projects
https://www.essex.ac.uk/research-projects/off-grid-donor-identity-disclosure,2025-01-14,research-projects
https://www.essex.ac.uk/research-projects/the-calabi-problem-for-smooth-fano-threefolds,2025-01-23,research-projects
https://www.essex.ac.uk/research-projects/machine-learning-for-recognising-tangled-3d-objects,2025-01-14,research-projects
https://www.essex.ac.uk/research-projects/predicting-impact-of-labour-market-policies,2025-02-04,research-projects
https://www.essex.ac.uk/research-projects/helping-to-aid-hearing-using-fuzzy-logic,2025-02-04,research-projects
https://www.essex.ac.uk/research-projects/automatic-monitoring-and-control-of-drug-delivery,2025-02-04,research-projects
https://www.essex.ac.uk/research-projects/multilingualism-conflict-and-conflict-resolution-in-africa,2025-02-07,research-projects
https://www.essex.ac.uk/research-projects/behind-closed-doors,2025-02-07,research-projects
https://www.essex.ac.uk/research-projects/eroding-dichotomies,2025-01-14,research-projects
https://www.essex.ac.uk/research-projects/variation-in-sesotho-and-setswana-as-spoken-in-the-free-state,2025-01-24,research-projects
https://www.essex.ac.uk/research-projects/demand-forecasting-and-dynamic-pricing-for-e-grocery-fulfilment,2025-01-14,research-projects
https://www.essex.ac.uk/research-projects/ethics-of-powerlessness,2025-01-14,research-projects
https://www.essex.ac.uk/research-projects/early-modern-recipes-online-collective-(emroc),2025-01-14,research-projects
https://www.essex.ac.uk/research-projects/documenting-africans-in-trans-atlantic-slavery,2025-01-14,research-projects
https://www.essex.ac.uk/research-projects/national-service-life-stories,2025-01-14,research-projects
https://www.essex.ac.uk/research-projects/innovative-saas-based-product-for-marketing,2025-02-06,research-projects
https://www.essex.ac.uk/research-projects/disinfection-of-healthcare-equipment,2025-02-06,research-projects
https://www.essex.ac.uk/research-projects/asset-monitoring-in-facility-management,2025-02-10,research-projects
https://www.essex.ac.uk/research-projects/using-ai-for-reducing-surgical-waiting-times,2025-02-06,research-projects
https://www.essex.ac.uk/research-projects/online-romance-fraud-toolkit,2025-01-14,research-projects
https://www.essex.ac.uk/research-projects/impact-of-electric-aircraft,2025-02-06,research-projects
https://www.essex.ac.uk/research-projects/unlocking-your-genetic-potential,2025-01-09,research-projects
https://www.essex.ac.uk/research-projects/predictive-modelling-of-expenditure-in-automotive-warranty,2025-01-14,research-projects
https://www.essex.ac.uk/research-projects/ai-system-for-patient-records-and-documentation,2025-02-06,research-projects
https://www.essex.ac.uk/research-projects/ai-driven-digital-transformation,2025-02-06,research-projects
https://www.essex.ac.uk/research-projects/essex-armed-conflict-and-crisis-hub,2025-01-30,research-projects
https://www.essex.ac.uk/research-projects/green-exercise,2025-01-14,research-projects
https://www.essex.ac.uk/research-projects/transforming-responsive-and-relational-autonomy-in-the-garment-sector---thrreads,2025-01-22,research-projects
https://www.essex.ac.uk/research-projects/exploring-genetic-variants-and-sodium-bicarbonate,2025-01-14,research-projects
https://www.essex.ac.uk/research-projects/addressing-inequalities-in-stroke-care,2025-01-30,research-projects
https://www.essex.ac.uk/research-projects/ducklingwatch,2025-01-16,research-projects
https://www.essex.ac.uk/research-projects/adoption-of-generative-ai-in-tourism-and-hospitality,2025-03-13,research-projects
https://www.essex.ac.uk/research-projects/research-management-capacity-strengthening,2025-04-01,research-projects
https://www.essex.ac.uk/research-projects/bass-information-hub,2025-03-20,research-projects
https://www.essex.ac.uk/research-projects/aspiring-to-diminish-labour-shortages,2025-03-17,research-projects
https://www.essex.ac.uk/research-projects/eu-ciembly,2025-04-04,research-projects
https://www.essex.ac.uk/research-projects/formation-of-destination-attachment,2025-04-09,research-projects
https://www.essex.ac.uk/research-projects/essex-transitional-justice-network,2025-04-15,research-projects
https://www.essex.ac.uk/research-projects/a-nature-based-intervention-to-improve-mental-health,2025-05-02,research-projects
https://www.essex.ac.uk/research-projects/neurodivergent-workers-and-wellbeing,2025-04-14,research-projects
https://www.essex.ac.uk/research-projects/child-influencer-project,2025-05-08,research-projects
https://www.essex.ac.uk/research-projects/syria-in-transition,2025-05-13,research-projects
https://www.essex.ac.uk/research-projects/minstead-trust,2025-05-15,research-projects
https://www.essex.ac.uk/research-projects,2024-05-16,research-projects
